Date;Min Temp (C);Max Temp (C);Avg Temp (C)
6/02/2010;13.3;16.7;15
7/02/2010;11.1;16.1;13.6
8/02/2010;9.4;16.7;13.05
9/02/2010;9.4;15.6;12.5
10/02/2010;8.3;15.6;11.95
11/02/2010;8.9;16.1;12.5
12/02/2010;10;17.2;13.6
13/02/2010;10;20.6;15.3
14/02/2010;10;23.3;16.65
15/02/2010;11.1;25.6;18.35
16/02/2010;11.7;25;18.35
17/02/2010;10.6;22.8;16.7
18/02/2010;10.6;18.9;14.75
19/02/2010;13.3;16.7;15
20/02/2010;12.2;16.7;14.45
21/02/2010;12.8;17.2;15
22/02/2010;11.7;17.2;14.45
23/02/2010;7.2;18.9;13.05
24/02/2010;8.9;18.9;13.9
25/02/2010;12.2;17.8;15
26/02/2010;11.7;20.6;16.15
27/02/2010;11.1;16.1;13.6
28/02/2010;9.4;16.7;13.05
1/03/2010;10.6;17.8;14.2
2/03/2010;12.2;17.2;14.7
3/03/2010;11.1;18.3;14.7
4/03/2010;10.6;16.7;13.65
5/03/2010;7.8;17.2;12.5
6/03/2010;10.6;16.1;13.35
7/03/2010;9.4;14.4;11.9
8/03/2010;12.8;16.1;14.45
9/03/2010;11.1;15;13.05
10/03/2010;8.9;16.1;12.5
11/03/2010;8.9;17.8;13.35
12/03/2010;10;18.3;14.15
13/03/2010;10.6;16.7;13.65
14/03/2010;9.4;17.8;13.6
15/03/2010;10;24.4;17.2
16/03/2010;13.3;27.2;20.25
17/03/2010;13.3;27.8;20.55
18/03/2010;13.9;17.8;15.85
19/03/2010;13.9;19.4;16.65
20/03/2010;11.7;22.8;17.25
21/03/2010;11.1;22.8;16.95
22/03/2010;13.3;19.4;16.35
23/03/2010;14.4;19.4;16.9
24/03/2010;12.8;21.1;16.95
25/03/2010;13.9;17.8;15.85
26/03/2010;13.9;20;16.95
27/03/2010;11.7;25.6;18.65
28/03/2010;12.8;26.7;19.75
29/03/2010;13.3;23.9;18.6
30/03/2010;13.9;19.4;16.65
31/03/2010;13.3;17.2;15.25
1/04/2010;8.9;15;11.95
2/04/2010;9.4;17.8;13.6
3/04/2010;11.1;18.3;14.7
4/04/2010;12.8;17.2;15
5/04/2010;12.2;17.2;14.7
6/04/2010;10.6;18.9;14.75
7/04/2010;11.1;26.1;18.6
8/04/2010;13.3;26.1;19.7
9/04/2010;13.9;18.3;16.1
10/04/2010;13.9;18.3;16.1
11/04/2010;14.4;17.8;16.1
12/04/2010;12.2;17.2;14.7
13/04/2010;12.2;17.8;15
14/04/2010;11.7;20.6;16.15
15/04/2010;12.8;18.3;15.55
16/04/2010;14.4;18.9;16.65
17/04/2010;12.2;20;16.1
18/04/2010;14.4;20.6;17.5
19/04/2010;15;21.1;18.05
20/04/2010;13.9;20;16.95
21/04/2010;11.1;15;13.05
22/04/2010;10.6;15.6;13.1
23/04/2010;9.4;17.8;13.6
24/04/2010;13.9;18.9;16.4
25/04/2010;13.3;17.8;15.55
26/04/2010;13.3;17.2;15.25
27/04/2010;12.8;17.2;15
28/04/2010;13.9;18.9;16.4
29/04/2010;13.3;17.2;15.25
30/04/2010;12.2;19.4;15.8
1/05/2010;12.2;17.8;15
2/05/2010;14.4;18.3;16.35
3/05/2010;13.3;22.2;17.75
4/05/2010;14.4;20.6;17.5
5/05/2010;14.4;18.3;16.35
6/05/2010;15;19.4;17.2
7/05/2010;14.4;21.1;17.75
8/05/2010;16.1;22.8;19.45
9/05/2010;14.4;17.8;16.1
10/05/2010;14.4;18.9;16.65
11/05/2010;13.3;17.8;15.55
12/05/2010;11.1;20.6;15.85
13/05/2010;14.4;19.4;16.9
14/05/2010;14.4;18.3;16.35
15/05/2010;15;19.4;17.2
16/05/2010;14.4;16.7;15.55
17/05/2010;13.9;17.8;15.85
18/05/2010;14.4;20.6;17.5
19/05/2010;15;19.4;17.2
20/05/2010;14.4;21.7;18.05
21/05/2010;15;18.9;16.95
22/05/2010;13.9;17.8;15.85
23/05/2010;12.8;16.7;14.75
24/05/2010;11.7;18.3;15
25/05/2010;13.3;18.9;16.1
26/05/2010;15.6;19.4;17.5
27/05/2010;15.6;20;17.8
28/05/2010;15;19.4;17.2
29/05/2010;13.3;21.1;17.2
30/05/2010;15;19.4;17.2
31/05/2010;15.6;18.9;17.25
1/06/2010;16.1;18.3;17.2
2/06/2010;15.6;20.6;18.1
3/06/2010;16.1;19.4;17.75
4/06/2010;16.1;20;18.05
5/06/2010;16.1;20.6;18.35
6/06/2010;16.7;21.1;18.9
7/06/2010;16.7;20.6;18.65
8/06/2010;15.6;17.8;16.7
9/06/2010;15;18.9;16.95
10/06/2010;15.6;18.3;16.95
11/06/2010;15;18.3;16.65
12/06/2010;15.6;18.3;16.95
13/06/2010;15.6;20.6;18.1
14/06/2010;16.7;21.1;18.9
15/06/2010;14.4;20.6;17.5
16/06/2010;14.4;18.3;16.35
17/06/2010;15;19.4;17.2
18/06/2010;15.6;18.9;17.25
19/06/2010;16.1;20;18.05
20/06/2010;16.1;20;18.05
21/06/2010;14.4;18.3;16.35
22/06/2010;14.4;21.1;17.75
23/06/2010;16.1;21.1;18.6
24/06/2010;15.6;21.1;18.35
25/06/2010;15.6;20.6;18.1
26/06/2010;16.1;18.3;17.2
27/06/2010;16.1;20;18.05
28/06/2010;15.6;17.8;16.7
29/06/2010;16.1;18.3;17.2
30/06/2010;16.7;21.7;19.2
1/07/2010;16.1;20.6;18.35
2/07/2010;15.6;19.4;17.5
3/07/2010;15.6;18.9;17.25
4/07/2010;15.6;18.9;17.25
5/07/2010;16.1;18.3;17.2
6/07/2010;16.1;18.3;17.2
7/07/2010;15;18.9;16.95
8/07/2010;16.1;17.8;16.95
9/07/2010;16.1;18.3;17.2
10/07/2010;16.1;19.4;17.75
11/07/2010;16.7;20.6;18.65
12/07/2010;17.2;21.7;19.45
13/07/2010;17.2;24.4;20.8
14/07/2010;17.8;25.6;21.7
15/07/2010;18.9;26.7;22.8
16/07/2010;19.4;27.2;23.3
17/07/2010;18.3;24.4;21.35
18/07/2010;17.2;20.6;18.9
19/07/2010;17.8;20.6;19.2
20/07/2010;17.2;20;18.6
21/07/2010;16.7;19.4;18.05
22/07/2010;16.1;19.4;17.75
23/07/2010;17.2;21.1;19.15
24/07/2010;17.8;21.7;19.75
25/07/2010;17.2;20.6;18.9
26/07/2010;17.2;20;18.6
27/07/2010;16.7;20.6;18.65
28/07/2010;16.7;20.6;18.65
29/07/2010;17.2;20.6;18.9
30/07/2010;16.7;18.9;17.8
31/07/2010;16.1;20.6;18.35
1/08/2010;16.1;21.7;18.9
2/08/2010;17.2;21.7;19.45
3/08/2010;17.2;21.7;19.45
4/08/2010;17.2;21.1;19.15
5/08/2010;17.2;20.6;18.9
6/08/2010;16.7;21.1;18.9
7/08/2010;16.7;20.6;18.65
8/08/2010;16.1;20.6;18.35
9/08/2010;15.6;22.2;18.9
10/08/2010;17.8;22.2;20
11/08/2010;17.2;21.7;19.45
12/08/2010;16.1;21.7;18.9
13/08/2010;17.2;21.7;19.45
14/08/2010;16.1;20.6;18.35
15/08/2010;15.6;20.6;18.1
16/08/2010;16.1;21.7;18.9
17/08/2010;18.3;25.6;21.95
18/08/2010;20.6;27.8;24.2
19/08/2010;19.4;26.1;22.75
20/08/2010;18.9;24.4;21.65
21/08/2010;17.8;23.9;20.85
22/08/2010;18.3;25;21.65
23/08/2010;17.8;26.1;21.95
24/08/2010;19.4;27.8;23.6
25/08/2010;20;26.7;23.35
26/08/2010;19.4;25;22.2
27/08/2010;16.7;20.6;18.65
28/08/2010;16.1;18.9;17.5
29/08/2010;16.1;20.6;18.35
30/08/2010;16.1;21.1;18.6
31/08/2010;15.6;22.8;19.2
1/09/2010;16.7;22.2;19.45
2/09/2010;16.1;21.7;18.9
3/09/2010;16.1;23.3;19.7
4/09/2010;16.7;23.3;20
5/09/2010;15.6;21.1;18.35
6/09/2010;15.6;18.9;17.25
7/09/2010;16.7;20.6;18.65
8/09/2010;17.8;21.1;19.45
9/09/2010;16.7;21.1;18.9
10/09/2010;15.6;22.2;18.9
11/09/2010;16.1;21.7;18.9
12/09/2010;15.6;21.1;18.35
13/09/2010;16.7;23.3;20
14/09/2010;17.8;23.9;20.85
15/09/2010;17.2;23.3;20.25
16/09/2010;16.7;22.2;19.45
17/09/2010;16.1;22.2;19.15
18/09/2010;16.7;22.2;19.45
19/09/2010;17.2;22.2;19.7
20/09/2010;17.2;21.7;19.45
21/09/2010;16.1;18.9;17.5
22/09/2010;17.2;21.7;19.45
23/09/2010;16.7;22.8;19.75
24/09/2010;17.2;24.4;20.8
25/09/2010;17.8;28.9;23.35
26/09/2010;19.4;31.7;25.55
27/09/2010;21.1;35;28.05
28/09/2010;22.8;27.8;25.3
29/09/2010;22.2;29.4;25.8
30/09/2010;20.6;25.6;23.1
1/10/2010;21.1;26.7;23.9
2/10/2010;21.1;26.1;23.6
3/10/2010;20.6;23.9;22.25
4/10/2010;17.8;20.6;19.2
5/10/2010;16.7;20.6;18.65
6/10/2010;15.6;20;17.8
7/10/2010;16.7;22.8;19.75
8/10/2010;14.4;22.8;18.6
9/10/2010;15;25;20
10/10/2010;16.7;27.8;22.25
11/10/2010;17.2;22.2;19.7
12/10/2010;19.4;22.8;21.1
13/10/2010;18.9;23.3;21.1
14/10/2010;18.9;21.1;20
15/10/2010;18.9;20.6;19.75
16/10/2010;18.9;20.6;19.75
17/10/2010;18.3;20.6;19.45
18/10/2010;17.2;20.6;18.9
19/10/2010;16.7;20.6;18.65
20/10/2010;16.7;20;18.35
21/10/2010;18.3;21.7;20
22/10/2010;17.8;20.6;19.2
23/10/2010;17.2;21.1;19.15
24/10/2010;17.8;22.2;20
25/10/2010;17.8;21.1;19.45
26/10/2010;16.7;22.2;19.45
27/10/2010;15;28.3;21.65
28/10/2010;15.6;28.3;21.95
29/10/2010;15.6;25.6;20.6
30/10/2010;16.1;20.6;18.35
31/10/2010;13.3;20;16.65
1/11/2010;13.9;23.9;18.9
2/11/2010;15.6;31.1;23.35
3/11/2010;16.1;33.9;25
4/11/2010;19.4;37.8;28.6
5/11/2010;18.9;31.1;25
6/11/2010;17.2;21.1;19.15
7/11/2010;14.4;21.1;17.75
8/11/2010;15;19.4;17.2
9/11/2010;13.3;20;16.65
10/11/2010;11.7;18.9;15.3
11/11/2010;12.2;23.3;17.75
12/11/2010;11.7;25;18.35
13/11/2010;11.1;23.3;17.2
14/11/2010;11.7;25.6;18.65
15/11/2010;13.3;19.4;16.35
16/11/2010;11.7;18.3;15
17/11/2010;14.4;20;17.2
18/11/2010;12.8;19.4;16.1
19/11/2010;15.6;17.8;16.7
20/11/2010;14.4;17.8;16.1
21/11/2010;12.8;16.7;14.75
22/11/2010;11.1;16.7;13.9
23/11/2010;10;16.7;13.35
24/11/2010;10;15;12.5
25/11/2010;7.8;17.2;12.5
26/11/2010;6.1;18.3;12.2
27/11/2010;7.8;16.7;12.25
28/11/2010;10;16.1;13.05
29/11/2010;6.7;17.8;12.25
30/11/2010;5.6;18.9;12.25
1/12/2010;7.2;18.9;13.05
2/12/2010;8.9;20;14.45
3/12/2010;9.4;18.9;14.15
4/12/2010;8.9;18.3;13.6
5/12/2010;10.6;22.2;16.4
6/12/2010;12.8;18.9;15.85
7/12/2010;10;22.8;16.4
8/12/2010;8.9;22.8;15.85
9/12/2010;8.3;18.9;13.6
10/12/2010;10;16.7;13.35
11/12/2010;10.6;22.8;16.7
12/12/2010;12.8;28.3;20.55
13/12/2010;12.8;27.2;20
14/12/2010;12.2;15.6;13.9
15/12/2010;13.9;16.1;15
16/12/2010;13.3;17.2;15.25
17/12/2010;11.7;17.2;14.45
18/12/2010;15;17.2;16.1
19/12/2010;15;17.2;16.1
20/12/2010;14.4;17.2;15.8
21/12/2010;13.3;17.2;15.25
22/12/2010;12.8;17.2;15
23/12/2010;10.6;16.7;13.65
24/12/2010;10;19.4;14.7
25/12/2010;9.4;16.1;12.75
26/12/2010;12.8;16.7;14.75
27/12/2010;9.4;18.3;13.85
28/12/2010;8.9;17.8;13.35
29/12/2010;12.8;15.6;14.2
30/12/2010;9.4;14.4;11.9
31/12/2010;6.7;15;10.85
1/01/2011;8.3;15.6;11.95
2/01/2011;7.2;15;11.1
3/01/2011;12.2;16.1;14.15
4/01/2011;10;18.3;14.15
5/01/2011;8.9;20;14.45
6/01/2011;8.9;20.6;14.75
7/01/2011;11.1;16.1;13.6
8/01/2011;10;15;12.5
9/01/2011;12.2;16.1;14.15
10/01/2011;10.6;16.7;13.65
11/01/2011;8.9;20.6;14.75
12/01/2011;10.6;22.2;16.4
13/01/2011;10;22.2;16.1
14/01/2011;10.6;23.9;17.25
15/01/2011;11.7;25;18.35
16/01/2011;12.2;25.6;18.9
17/01/2011;13.3;27.8;20.55
18/01/2011;14.4;23.3;18.85
19/01/2011;13.3;16.1;14.7
20/01/2011;12.2;22.2;17.2
21/01/2011;10;23.3;16.65
22/01/2011;10.6;20;15.3
23/01/2011;10;26.7;18.35
24/01/2011;8.9;20;14.45
25/01/2011;10;22.2;16.1
26/01/2011;10;23.9;16.95
27/01/2011;10.6;25;17.8
28/01/2011;9.4;25.6;17.5
29/01/2011;9.4;17.8;13.6
30/01/2011;13.9;17.2;15.55
31/01/2011;12.8;17.2;15
1/02/2011;10.6;16.7;13.65
2/02/2011;8.3;17.8;13.05
3/02/2011;8.3;16.7;12.5
4/02/2011;7.8;16.7;12.25
5/02/2011;8.9;18.3;13.6
6/02/2011;10.6;25.6;18.1
7/02/2011;12.8;25.6;19.2
8/02/2011;13.3;16.1;14.7
9/02/2011;10;20.6;15.3
10/02/2011;8.9;21.1;15
11/02/2011;8.9;23.3;16.1
12/02/2011;9.4;24.4;16.9
13/02/2011;9.4;20.6;15
14/02/2011;11.1;18.9;15
15/02/2011;11.1;20;15.55
16/02/2011;12.8;17.8;15.3
17/02/2011;11.1;16.7;13.9
18/02/2011;12.2;17.8;15
19/02/2011;11.1;15;13.05
20/02/2011;9.4;15;12.2
21/02/2011;8.3;15.6;11.95
22/02/2011;9.4;17.2;13.3
23/02/2011;10.6;16.1;13.35
24/02/2011;13.3;16.1;14.7
25/02/2011;13.3;16.1;14.7
26/02/2011;7.8;14.4;11.1
27/02/2011;6.7;15;10.85
28/02/2011;7.2;18.9;13.05
1/03/2011;8.9;17.8;13.35
2/03/2011;10;17.8;13.9
3/03/2011;13.9;20;16.95
4/03/2011;13.9;20;16.95
5/03/2011;12.2;25;18.6
6/03/2011;12.8;17.2;15
7/03/2011;12.8;16.7;14.75
8/03/2011;11.7;18.9;15.3
9/03/2011;11.7;25;18.35
10/03/2011;12.8;22.8;17.8
11/03/2011;11.1;20.6;15.85
12/03/2011;14.4;17.8;16.1
13/03/2011;13.9;18.3;16.1
14/03/2011;12.2;21.7;16.95
15/03/2011;13.9;21.1;17.5
16/03/2011;13.9;20;16.95
17/03/2011;13.3;19.4;16.35
18/03/2011;11.7;20.6;16.15
19/03/2011;12.2;17.8;15
20/03/2011;12.2;16.7;14.45
21/03/2011;11.7;16.7;14.2
22/03/2011;11.7;17.2;14.45
23/03/2011;9.4;17.8;13.6
24/03/2011;11.7;17.8;14.75
25/03/2011;12.8;18.3;15.55
26/03/2011;10.6;17.8;14.2
27/03/2011;13.3;18.3;15.8
28/03/2011;14.4;18.9;16.65
29/03/2011;14.4;18.9;16.65
30/03/2011;12.8;22.8;17.8
31/03/2011;15.6;27.8;21.7
1/04/2011;17.2;23.9;20.55
2/04/2011;16.1;19.4;17.75
3/04/2011;15.6;20.6;18.1
4/04/2011;14.4;23.9;19.15
5/04/2011;15;21.1;18.05
6/04/2011;16.1;18.9;17.5
7/04/2011;12.8;17.8;15.3
8/04/2011;9.4;15.6;12.5
9/04/2011;8.3;16.1;12.2
10/04/2011;10;18.9;14.45
11/04/2011;12.2;20;16.1
12/04/2011;13.9;18.3;16.1
13/04/2011;13.9;17.8;15.85
14/04/2011;12.2;21.1;16.65
15/04/2011;13.9;26.7;20.3
16/04/2011;16.1;26.7;21.4
17/04/2011;14.4;18.9;16.65
18/04/2011;15.6;18.3;16.95
19/04/2011;16.1;20;18.05
20/04/2011;15.6;19.4;17.5
21/04/2011;16.7;21.7;19.2
22/04/2011;15.6;19.4;17.5
23/04/2011;16.1;20;18.05
24/04/2011;15;20.6;17.8
25/04/2011;15;20.6;17.8
26/04/2011;16.7;21.1;18.9
27/04/2011;14.4;25;19.7
28/04/2011;15.6;23.9;19.75
29/04/2011;16.1;20;18.05
30/04/2011;13.9;23.9;18.9
1/05/2011;13.9;27.2;20.55
2/05/2011;15.6;30.6;23.1
3/05/2011;15.6;31.7;23.65
4/05/2011;15.6;25.6;20.6
5/05/2011;16.1;22.2;19.15
6/05/2011;15;20.6;17.8
7/05/2011;15.6;18.9;17.25
8/05/2011;15;18.9;16.95
9/05/2011;14.4;17.2;15.8
10/05/2011;13.3;20;16.65
11/05/2011;15.6;20;17.8
12/05/2011;16.1;20.6;18.35
13/05/2011;16.1;20;18.05
14/05/2011;15;18.9;16.95
15/05/2011;15.6;19.4;17.5
16/05/2011;13.9;18.9;16.4
17/05/2011;13.9;18.3;16.1
18/05/2011;14.4;19.4;16.9
19/05/2011;13.9;19.4;16.65
20/05/2011;16.1;20;18.05
21/05/2011;16.1;20.6;18.35
22/05/2011;15.6;18.9;17.25
23/05/2011;16.1;18.3;17.2
24/05/2011;14.4;21.1;17.75
25/05/2011;15;21.7;18.35
26/05/2011;16.1;21.1;18.6
27/05/2011;17.2;23.3;20.25
28/05/2011;16.1;19.4;17.75
29/05/2011;15;18.9;16.95
30/05/2011;13.3;22.2;17.75
31/05/2011;14.4;22.2;18.3
1/06/2011;14.4;20;17.2
2/06/2011;13.9;21.1;17.5
3/06/2011;15;20;17.5
4/06/2011;15.6;20;17.8
5/06/2011;15;22.2;18.6
6/06/2011;16.1;22.2;19.15
7/06/2011;16.1;20.6;18.35
8/06/2011;16.7;20.6;18.65
9/06/2011;16.1;19.4;17.75
10/06/2011;16.7;20.6;18.65
11/06/2011;16.1;19.4;17.75
12/06/2011;16.1;19.4;17.75
13/06/2011;16.7;21.7;19.2
14/06/2011;16.1;21.1;18.6
15/06/2011;15;20.6;17.8
16/06/2011;15.6;19.4;17.5
17/06/2011;16.1;20.6;18.35
18/06/2011;16.1;21.1;18.6
19/06/2011;16.7;20;18.35
20/06/2011;16.1;21.1;18.6
21/06/2011;17.2;22.8;20
22/06/2011;17.2;22.2;19.7
23/06/2011;16.7;19.4;18.05
24/06/2011;16.7;20;18.35
25/06/2011;16.7;21.7;19.2
26/06/2011;16.1;22.2;19.15
27/06/2011;16.7;22.2;19.45
28/06/2011;16.7;21.1;18.9
29/06/2011;17.8;22.8;20.3
30/06/2011;17.2;23.9;20.55
1/07/2011;16.7;25;20.85
2/07/2011;18.3;25;21.65
3/07/2011;18.3;22.8;20.55
4/07/2011;18.9;25;21.95
5/07/2011;20.6;26.7;23.65
6/07/2011;21.1;26.7;23.9
7/07/2011;21.1;28.3;24.7
8/07/2011;20;25;22.5
9/07/2011;19.4;23.9;21.65
10/07/2011;17.8;21.7;19.75
11/07/2011;17.8;21.7;19.75
12/07/2011;17.8;23.9;20.85
13/07/2011;17.8;21.7;19.75
14/07/2011;18.3;21.1;19.7
15/07/2011;18.3;22.2;20.25
16/07/2011;18.3;22.8;20.55
17/07/2011;18.3;22.8;20.55
18/07/2011;17.8;23.9;20.85
19/07/2011;18.9;23.9;21.4
20/07/2011;18.3;22.8;20.55
21/07/2011;17.8;22.2;20
22/07/2011;17.8;22.2;20
23/07/2011;17.8;22.2;20
24/07/2011;18.3;23.9;21.1
25/07/2011;19.4;25;22.2
26/07/2011;18.3;21.7;20
27/07/2011;17.8;21.7;19.75
28/07/2011;18.3;22.2;20.25
29/07/2011;20;23.3;21.65
30/07/2011;20;22.8;21.4
31/07/2011;20;24.4;22.2
1/08/2011;19.4;25;22.2
2/08/2011;20.6;26.1;23.35
3/08/2011;18.3;25;21.65
4/08/2011;17.2;23.3;20.25
5/08/2011;17.8;22.8;20.3
6/08/2011;17.8;22.8;20.3
7/08/2011;17.2;22.8;20
8/08/2011;16.7;21.1;18.9
9/08/2011;16.7;20.6;18.65
10/08/2011;16.7;21.1;18.9
11/08/2011;17.2;21.7;19.45
12/08/2011;17.8;21.7;19.75
13/08/2011;18.3;21.1;19.7
14/08/2011;18.3;22.8;20.55
15/08/2011;16.7;21.7;19.2
16/08/2011;16.1;21.7;18.9
17/08/2011;17.8;22.8;20.3
18/08/2011;17.8;22.8;20.3
19/08/2011;17.2;21.1;19.15
20/08/2011;17.2;21.7;19.45
21/08/2011;17.2;21.7;19.45
22/08/2011;18.3;22.8;20.55
23/08/2011;18.9;23.3;21.1
24/08/2011;18.9;23.3;21.1
25/08/2011;18.9;25;21.95
26/08/2011;20;26.7;23.35
27/08/2011;20.6;26.7;23.65
28/08/2011;20.6;27.2;23.9
29/08/2011;18.3;25;21.65
30/08/2011;17.8;22.8;20.3
31/08/2011;18.3;22.2;20.25
1/09/2011;18.3;23.3;20.8
2/09/2011;18.3;22.8;20.55
3/09/2011;17.8;22.2;20
4/09/2011;17.8;23.3;20.55
5/09/2011;18.9;23.9;21.4
6/09/2011;20;36.1;28.05
7/09/2011;20.6;30.6;25.6
8/09/2011;18.9;30;24.45
9/09/2011;17.2;20;18.6
10/09/2011;17.8;21.1;19.45
11/09/2011;18.3;23.3;20.8
12/09/2011;17.2;23.3;20.25
13/09/2011;18.3;22.2;20.25
14/09/2011;18.3;21.7;20
15/09/2011;17.2;22.2;19.7
16/09/2011;17.2;18.9;18.05
17/09/2011;16.7;21.1;18.9
18/09/2011;16.7;22.2;19.45
19/09/2011;17.2;21.7;19.45
20/09/2011;17.2;21.7;19.45
21/09/2011;17.2;21.7;19.45
22/09/2011;16.7;21.7;19.2
23/09/2011;17.8;22.2;20
24/09/2011;17.2;21.7;19.45
25/09/2011;18.3;21.1;19.7
26/09/2011;17.8;22.2;20
27/09/2011;17.2;21.7;19.45
28/09/2011;17.2;21.7;19.45
29/09/2011;16.7;21.7;19.2
30/09/2011;16.7;25;20.85
1/10/2011;17.8;24.4;21.1
2/10/2011;17.8;26.1;21.95
3/10/2011;17.8;22.8;20.3
4/10/2011;16.1;19.4;17.75
5/10/2011;15.6;19.4;17.5
6/10/2011;15;18.9;16.95
7/10/2011;13.3;20.6;16.95
8/10/2011;13.3;23.3;18.3
9/10/2011;15;26.1;20.55
10/10/2011;13.9;22.2;18.05
11/10/2011;13.9;23.3;18.6
12/10/2011;16.7;31.7;24.2
13/10/2011;18.3;29.4;23.85
14/10/2011;17.2;22.8;20
15/10/2011;16.7;20.6;18.65
16/10/2011;16.7;21.1;18.9
17/10/2011;14.4;21.1;17.75
18/10/2011;15.6;20;17.8
19/10/2011;16.1;18.3;17.2
20/10/2011;16.1;18.9;17.5
21/10/2011;16.1;20.6;18.35
22/10/2011;14.4;20;17.2
23/10/2011;15.6;18.3;16.95
24/10/2011;16.1;20;18.05
25/10/2011;16.1;20.6;18.35
26/10/2011;15;20;17.5
27/10/2011;12.8;22.8;17.8
28/10/2011;12.2;24.4;18.3
29/10/2011;12.2;22.2;17.2
30/10/2011;12.2;23.3;17.75
31/10/2011;12.8;21.1;16.95
1/11/2011;13.3;18.3;15.8
2/11/2011;12.8;27.2;20
3/11/2011;12.8;20;16.4
4/11/2011;11.1;17.2;14.15
5/11/2011;10.6;17.2;13.9
6/11/2011;11.7;16.1;13.9
7/11/2011;11.1;17.8;14.45
8/11/2011;9.4;19.4;14.4
9/11/2011;9.4;23.3;16.35
10/11/2011;12.8;23.9;18.35
11/11/2011;14.4;21.7;18.05
12/11/2011;11.7;17.8;14.75
13/11/2011;11.1;22.2;16.65
14/11/2011;12.2;18.3;15.25
15/11/2011;14.4;18.9;16.65
16/11/2011;12.8;18.9;15.85
17/11/2011;11.7;16.7;14.2
18/11/2011;13.9;16.7;15.3
19/11/2011;13.3;17.8;15.55
20/11/2011;12.2;16.7;14.45
21/11/2011;11.1;17.2;14.15
22/11/2011;8.9;19.4;14.15
23/11/2011;10;17.8;13.9
24/11/2011;12.8;16.7;14.75
25/11/2011;10;17.8;13.9
26/11/2011;9.4;23.3;16.35
27/11/2011;11.1;27.8;19.45
28/11/2011;11.1;26.7;18.9
29/11/2011;12.2;23.3;17.75
30/11/2011;10;15.6;12.8
1/12/2011;12.8;19.4;16.1
2/12/2011;11.7;17.8;14.75
3/12/2011;10.6;17.2;13.9
4/12/2011;6.7;16.7;11.7
5/12/2011;7.8;18.9;13.35
6/12/2011;5;16.7;10.85
7/12/2011;5.6;18.3;11.95
8/12/2011;7.2;17.2;12.2
9/12/2011;6.7;19.4;13.05
10/12/2011;8.3;18.9;13.6
11/12/2011;8.9;15.6;12.25
12/12/2011;10.6;14.4;12.5
13/12/2011;9.4;12.8;11.1
14/12/2011;8.3;16.1;12.2
15/12/2011;7.8;15.6;11.7
16/12/2011;7.8;17.2;12.5
17/12/2011;8.9;16.7;12.8
18/12/2011;11.1;15.6;13.35
19/12/2011;10.6;15;12.8
20/12/2011;11.1;18.3;14.7
21/12/2011;7.8;16.1;11.95
22/12/2011;10.6;20.6;15.6
23/12/2011;5.6;18.3;11.95
24/12/2011;5;20;12.5
25/12/2011;6.1;22.2;14.15
26/12/2011;7.2;20.6;13.9
27/12/2011;6.1;18.3;12.2
28/12/2011;7.2;23.3;15.25
29/12/2011;7.2;21.1;14.15
30/12/2011;8.3;16.1;12.2
31/12/2011;8.9;19.4;14.15
1/01/2012;8.3;19.4;13.85
2/01/2012;8.3;20.6;14.45
3/01/2012;10;21.7;15.85
4/01/2012;10;26.1;18.05
5/01/2012;11.7;28.3;20
6/01/2012;10;20;15
7/01/2012;11.1;15;13.05
8/01/2012;8.3;18.3;13.3
9/01/2012;8.3;23.3;15.8
10/01/2012;8.9;20.6;14.75
11/01/2012;10.6;19.4;15
12/01/2012;11.1;21.1;16.1
13/01/2012;8.3;25;16.65
14/01/2012;7.8;19.4;13.6
15/01/2012;10;17.2;13.6
16/01/2012;10.6;14.4;12.5
17/01/2012;9.4;14.4;11.9
18/01/2012;6.1;16.1;11.1
19/01/2012;7.2;16.1;11.65
20/01/2012;10;16.1;13.05
21/01/2012;10.6;16.7;13.65
22/01/2012;8.3;15.6;11.95
23/01/2012;10;15.6;12.8
24/01/2012;9.4;17.2;13.3
25/01/2012;10;21.1;15.55
26/01/2012;10.6;25;17.8
27/01/2012;10.6;21.1;15.85
28/01/2012;10;24.4;17.2
29/01/2012;9.4;24.4;16.9
30/01/2012;8.3;18.3;13.3
31/01/2012;10;16.7;13.35
1/02/2012;10;19.4;14.7
2/02/2012;10;16.7;13.35
3/02/2012;8.3;22.8;15.55
4/02/2012;9.4;22.8;16.1
5/02/2012;10;22.8;16.4
6/02/2012;9.4;21.1;15.25
7/02/2012;13.3;16.7;15
8/02/2012;11.7;20.6;16.15
9/02/2012;12.2;23.9;18.05
10/02/2012;11.7;20;15.85
11/02/2012;13.9;16.7;15.3
12/02/2012;12.8;16.7;14.75
13/02/2012;11.1;15.6;13.35
14/02/2012;8.9;15;11.95
15/02/2012;8.9;15.6;12.25
16/02/2012;7.8;17.8;12.8
17/02/2012;8.3;20;14.15
18/02/2012;10.6;15.6;13.1
19/02/2012;12.2;16.7;14.45
20/02/2012;10;15.6;12.8
21/02/2012;9.4;21.7;15.55
22/02/2012;10.6;23.9;17.25
23/02/2012;12.2;18.9;15.55
24/02/2012;11.7;16.7;14.2
25/02/2012;12.2;17.2;14.7
26/02/2012;12.2;14.4;13.3
27/02/2012;8.9;15;11.95
28/02/2012;8.9;14.4;11.65
29/02/2012;8.3;15;11.65
1/03/2012;11.1;15.6;13.35
2/03/2012;9.4;18.9;14.15
3/03/2012;8.3;23.3;15.8
