Power Building,day,Hour,month,minute
41.031,20,0,12,15
43.449,20,0,12,0
43.302,19,23,12,45
40.772,19,23,12,30
44.192,19,23,12,15
43.566,19,23,12,0
40.855,19,22,12,45
44.363,19,22,12,30
43.003,19,22,12,15
41.574,19,22,12,0
45.192,19,21,12,45
43.796,19,21,12,30
41.331,19,21,12,15
45.001,19,21,12,0
43.07,19,20,12,45
41.348,19,20,12,30
45.091,19,20,12,15
43.106,19,20,12,0
42.144,19,19,12,45
45.889,19,19,12,30
43.406,19,19,12,15
42.593,19,19,12,0
45.378,19,18,12,45
44.062,19,18,12,30
42.763,19,18,12,15
46.107,19,18,12,0
45.029,19,17,12,45
42.318,19,17,12,30
44.914,19,17,12,15
45.597,19,17,12,0
42.507,19,16,12,45
43.49,19,16,12,30
43.137,19,16,12,15
38.213,19,16,12,0
39.278,19,15,12,45
40.269,19,15,12,30
37.308,19,15,12,15
37.612,19,15,12,0
39.321,19,14,12,45
34.473,19,14,12,30
42.562,19,14,12,15
42.674,19,14,12,0
42.097,19,13,12,45
44.864,19,13,12,30
36.343,19,13,12,15
40.647,19,13,12,0
43.932,19,12,12,45
39.12,19,12,12,30
43.181,19,12,12,15
39.625,19,12,12,0
39.585,19,11,12,45
43.224,19,11,12,30
39.388,19,11,12,15
42.763,19,11,12,0
37.95,19,10,12,45
42.796,19,10,12,30
37.793,19,10,12,15
40.677,19,10,12,0
36.599,19,9,12,45
43.173,19,9,12,30
39.898,19,9,12,15
42.508,19,9,12,0
42.893,19,8,12,45
42.993,19,8,12,30
43.749,19,8,12,15
42.929,19,8,12,0
46.761,19,7,12,45
41.862,19,7,12,30
45.263,19,7,12,15
42.869,19,7,12,0
45.112,19,6,12,45
42.563,19,6,12,30
46.681,19,6,12,15
44.142,19,6,12,0
45.385,19,5,12,45
46.253,19,5,12,30
43.087,19,5,12,15
46.577,19,5,12,0
44.066,19,4,12,45
43.241,19,4,12,30
46.224,19,4,12,15
43.032,19,4,12,0
44.541,19,3,12,45
45.457,19,3,12,30
42.347,19,3,12,15
44.877,19,3,12,0
44.706,19,2,12,45
42.615,19,2,12,30
46.025,19,2,12,15
42.879,19,2,12,0
43.187,19,1,12,45
46.277,19,1,12,30
42.67,19,1,12,15
43.927,19,1,12,0
45.487,19,0,12,45
42.432,19,0,12,30
44.716,19,0,12,15
45.535,19,0,12,0
42.499,18,23,12,45
46.185,18,23,12,30
45.964,18,23,12,15
42.726,18,23,12,0
46.328,18,22,12,45
43.397,18,22,12,30
43.296,18,22,12,15
46.544,18,22,12,0
43.475,18,21,12,45
43.19,18,21,12,30
46.855,18,21,12,15
43.874,18,21,12,0
43.599,18,20,12,45
47.277,18,20,12,30
44.709,18,20,12,15
42.878,18,20,12,0
45.425,18,19,12,45
45.686,18,19,12,30
43.398,18,19,12,15
44.041,18,19,12,0
46.498,18,18,12,45
44.854,18,18,12,30
42.369,18,18,12,15
44.035,18,18,12,0
46.375,18,17,12,45
45.136,18,17,12,30
43.648,18,17,12,15
45.909,18,17,12,0
46.535,18,16,12,45
43.41,18,16,12,30
40.42,18,16,12,15
43.065,18,16,12,0
43.344,18,15,12,45
41.074,18,15,12,30
40.947,18,15,12,15
43.016,18,15,12,0
41.727,18,14,12,45
40.727,18,14,12,30
42.83,18,14,12,15
41.858,18,14,12,0
40.903,18,13,12,45
42.122,18,13,12,30
44.919,18,13,12,15
42.978,18,13,12,0
40.643,18,12,12,45
43.746,18,12,12,30
38.847,18,12,12,15
35.99,18,12,12,0
39.198,18,11,12,30
42.999,18,11,12,15
37.971,18,11,12,0
43.214,18,10,12,45
42.564,18,10,12,30
49.142,18,10,12,15
45.928,18,10,12,0
48.888,18,9,12,45
51.263,18,9,12,30
47.258,18,9,12,15
53.13,18,9,12,0
43.905,18,8,12,45
39.344,18,8,12,30
37.951,18,8,12,15
40.684,18,8,12,0
36.917,18,7,12,45
39.391,18,7,12,30
37.758,18,7,12,15
42.205,18,7,12,0
42.036,18,6,12,45
38.245,18,6,12,30
39.239,18,6,12,15
39.263,18,6,12,0
39.233,18,5,12,45
39.375,18,5,12,30
39.078,18,5,12,15
38.83,18,5,12,0
38.423,18,4,12,45
38.396,18,4,12,30
38.391,18,4,12,15
38.382,18,4,12,0
38.576,18,3,12,45
38.679,18,3,12,30
38.602,18,3,12,15
38.498,18,3,12,0
38.566,18,2,12,45
38.727,18,2,12,30
38.819,18,2,12,15
38.737,18,2,12,0
38.784,18,1,12,45
38.905,18,1,12,30
39.031,18,1,12,15
38.992,18,1,12,0
38.934,18,0,12,45
39.061,18,0,12,30
39.901,18,0,12,15
39.417,18,0,12,0
39.215,17,23,12,45
39.474,17,23,12,30
38.932,17,23,12,15
38.876,17,23,12,0
39.073,17,22,12,45
39.017,17,22,12,30
39.08,17,22,12,15
39.215,17,22,12,0
39.536,17,21,12,45
39.742,17,21,12,30
39.717,17,21,12,15
39.907,17,21,12,0
39.738,17,20,12,45
40.091,17,20,12,30
40.542,17,20,12,15
40.589,17,20,12,0
40.98,17,19,12,45
40.635,17,19,12,30
40.953,17,19,12,15
40.842,17,19,12,0
40.395,17,18,12,45
40.403,17,18,12,30
40.155,17,18,12,15
40.611,17,18,12,0
40.665,17,17,12,45
40.771,17,17,12,30
40.605,17,17,12,15
40.374,17,17,12,0
41.879,17,16,12,45
38.842,17,16,12,30
36.291,17,16,12,15
37.253,17,16,12,0
37.669,17,15,12,45
36.352,17,15,12,30
36.847,17,15,12,15
36.773,17,15,12,0
39.273,17,14,12,45
35.735,17,14,12,30
40.541,17,14,12,15
37.691,17,14,12,0
38.985,17,13,12,45
38.735,17,13,12,30
36.459,17,13,12,15
40.128,17,13,12,0
36.438,17,12,12,45
41.072,17,12,12,30
36.701,17,12,12,15
37.164,17,11,12,45
40.663,17,11,12,30
36.74,17,11,12,15
39.975,17,11,12,0
36.52,17,10,12,45
44.127,17,10,12,30
47.125,17,10,12,15
49.784,17,10,12,0
55.283,17,9,12,45
42.149,17,9,12,30
41.71,17,9,12,15
39.901,17,9,12,0
38.652,17,8,12,45
44.661,17,8,12,30
40.639,17,8,12,15
38.166,17,8,12,0
43.101,17,7,12,45
39.282,17,7,12,30
42.167,17,7,12,15
37.859,17,7,12,0
41.636,17,6,12,45
39.816,17,6,12,30
39.123,17,6,12,15
39.284,17,6,12,0
39.108,17,5,12,45
39.158,17,5,12,30
39.04,17,5,12,15
38.886,17,5,12,0
38.867,17,4,12,45
39.274,17,4,12,30
39.387,17,4,12,15
39.353,17,4,12,0
38.676,17,3,12,45
38.655,17,3,12,30
38.649,17,3,12,15
38.648,17,3,12,0
38.57,17,2,12,45
38.59,17,2,12,30
38.685,17,2,12,15
38.653,17,2,12,0
38.504,17,1,12,45
38.627,17,1,12,30
38.864,17,1,12,15
39.096,17,1,12,0
39.307,17,0,12,45
39.379,17,0,12,30
39.339,17,0,12,15
39.542,17,0,12,0
39.411,16,23,12,45
39.395,16,23,12,30
39.64,16,23,12,15
39.367,16,23,12,0
39.807,16,22,12,45
39.698,16,22,12,30
39.841,16,22,12,15
40.152,16,22,12,0
40.553,16,21,12,45
40.287,16,21,12,30
40.639,16,21,12,15
40.772,16,21,12,0
40.969,16,20,12,45
40.794,16,20,12,30
40.782,16,20,12,15
41.25,16,20,12,0
40.95,16,19,12,45
40.963,16,19,12,30
40.902,16,19,12,15
41.405,16,19,12,0
41.657,16,18,12,45
41.333,16,18,12,30
40.94,16,18,12,15
40.213,16,18,12,0
40.702,16,17,12,45
40.438,16,17,12,30
39.695,16,17,12,15
39.624,16,17,12,0
40.01,16,16,12,45
39.609,16,16,12,30
39.119,16,16,12,15
36.271,16,16,12,0
36.508,16,15,12,45
37.109,16,15,12,30
36.717,16,15,12,15
37.179,16,15,12,0
39.179,16,14,12,45
40.69,16,14,12,30
36.695,16,14,12,15
43.709,16,14,12,0
40.623,16,13,12,45
41.634,16,13,12,30
35.678,16,13,12,15
40.429,16,13,12,0
39.779,16,12,12,45
45.03,16,12,12,30
44.048,16,12,12,15
45.474,16,12,12,0
39.18,16,11,12,45
43.615,16,11,12,30
36.636,16,11,12,15
43.4,16,11,12,0
38.222,16,10,12,45
42.162,16,10,12,30
43.052,16,10,12,15
42.652,16,10,12,0
48.374,16,9,12,45
48.905,16,9,12,30
49.365,16,9,12,15
44.162,16,9,12,0
42.25,16,8,12,45
39.022,16,8,12,30
40.169,16,8,12,15
35.983,16,8,12,0
41.063,16,7,12,45
42.949,16,7,12,30
37.859,16,7,12,15
39.507,16,7,12,0
32.728,16,6,12,45
40.018,16,6,12,30
39.707,16,6,12,15
38.993,16,6,12,0
38.989,16,5,12,45
38.679,16,5,12,30
38.771,16,5,12,15
38.716,16,5,12,0
38.241,16,4,12,45
38.334,16,4,12,30
38.432,16,4,12,15
38.821,16,4,12,0
38.845,16,3,12,45
38.762,16,3,12,30
38.652,16,3,12,15
38.517,16,3,12,0
38.413,16,2,12,45
38.387,16,2,12,30
38.385,16,2,12,15
38.543,16,2,12,0
38.554,16,1,12,45
38.426,16,1,12,30
38.693,16,1,12,15
38.582,16,1,12,0
39.02,16,0,12,45
38.981,16,0,12,30
38.557,16,0,12,15
38.317,16,0,12,0
38.427,15,23,12,45
38.853,15,23,12,30
38.43,15,23,12,15
38.396,15,23,12,0
38.755,15,22,12,45
38.597,15,22,12,30
38.791,15,22,12,15
38.875,15,22,12,0
39.528,15,21,12,45
38.767,15,21,12,30
38.768,15,21,12,15
39.058,15,21,12,0
38.419,15,20,12,45
38.524,15,20,12,30
38.774,15,20,12,15
39.279,15,20,12,0
38.946,15,19,12,45
39.09,15,19,12,30
39.05,15,19,12,15
39.293,15,19,12,0
39.022,15,18,12,45
39.023,15,18,12,30
39.345,15,18,12,15
39.039,15,18,12,0
39.58,15,17,12,45
39.041,15,17,12,30
39.074,15,17,12,15
39.253,15,17,12,0
38.92,15,16,12,45
39.208,15,16,12,30
37.329,15,16,12,15
36.092,15,16,12,0
36.337,15,15,12,45
36.427,15,15,12,30
36.031,15,15,12,15
36.23,15,15,12,0
36.575,15,14,12,45
36.121,15,14,12,30
36.281,15,14,12,15
36.417,15,14,12,0
36.678,15,13,12,45
36.002,15,13,12,30
36.273,15,13,12,15
36.397,15,13,12,0
36.992,15,12,12,45
36.056,15,12,12,30
36.316,15,12,12,15
36.341,15,12,12,0
36.872,15,11,12,45
36.03,15,11,12,30
35.91,15,11,12,15
36.055,15,11,12,0
36.062,15,10,12,45
36.12,15,10,12,30
36.044,15,10,12,15
36.192,15,10,12,0
35.995,15,9,12,45
36.843,15,9,12,30
35.89,15,9,12,15
36.141,15,9,12,0
36.092,15,8,12,45
36.176,15,8,12,30
36.256,15,8,12,15
38.529,15,8,12,0
38.593,15,7,12,45
38.557,15,7,12,30
38.78,15,7,12,15
38.332,15,7,12,0
38.706,15,6,12,45
38.379,15,6,12,30
38.593,15,6,12,15
38.229,15,6,12,0
38.701,15,5,12,45
38.783,15,5,12,30
38.785,15,5,12,15
38.872,15,5,12,0
38.147,15,4,12,45
38.382,15,4,12,30
38.115,15,4,12,15
38.478,15,4,12,0
38.777,15,3,12,45
38.943,15,3,12,30
38.626,15,3,12,15
38.12,15,3,12,0
38.115,15,2,12,45
38.572,15,2,12,30
38.598,15,2,12,15
38.947,15,2,12,0
38.475,15,1,12,45
38.331,15,1,12,30
38.439,15,1,12,15
38.854,15,1,12,0
38.806,15,0,12,45
39.344,15,0,12,30
38.564,15,0,12,15
38.585,15,0,12,0
38.529,14,23,12,45
38.85,14,23,12,30
38.853,14,23,12,15
38.767,14,23,12,0
38.823,14,22,12,45
39.385,14,22,12,30
39.24,14,22,12,15
39.286,14,22,12,0
39.276,14,21,12,45
39.44,14,21,12,30
39.171,14,21,12,15
39.45,14,21,12,0
39.645,14,20,12,45
39.549,14,20,12,30
39.553,14,20,12,15
38.905,14,20,12,0
39.361,14,19,12,45
39.141,14,19,12,30
39.548,14,19,12,15
39.64,14,19,12,0
39.218,14,18,12,45
39.826,14,18,12,30
39.98,14,18,12,15
39.287,14,18,12,0
39.982,14,17,12,45
39.468,14,17,12,30
39.956,14,17,12,15
39.543,14,17,12,0
39.225,14,16,12,45
39.2,14,16,12,30
39.946,14,16,12,15
37.338,14,16,12,0
36.912,14,15,12,45
36.25,14,15,12,30
36.616,14,15,12,15
36.19,14,15,12,0
36.323,14,14,12,45
36.526,14,14,12,30
36.42,14,14,12,15
37.021,14,14,12,0
36.179,14,13,12,45
36.916,14,13,12,30
36.336,14,13,12,15
36.702,14,13,12,0
36.657,14,12,12,45
36.509,14,12,12,30
37.18,14,12,12,15
37.15,14,12,12,0
36.927,14,11,12,45
37.379,14,11,12,30
37.451,14,11,12,15
37.552,14,11,12,0
36.584,14,10,12,45
36.73,14,10,12,30
37.012,14,10,12,15
36.528,14,10,12,0
36.894,14,9,12,45
36.644,14,9,12,30
37.269,14,9,12,15
36.782,14,9,12,0
37.309,14,8,12,45
38.468,14,8,12,30
39.286,14,8,12,15
42.888,14,8,12,0
48.93,14,7,12,45
49.007,14,7,12,30
48.911,14,7,12,15
48.888,14,7,12,0
49.455,14,6,12,45
49.618,14,6,12,30
49.179,14,6,12,15
42.258,14,6,12,0
38.565,14,5,12,45
38.485,14,5,12,30
38.62,14,5,12,15
38.73,14,5,12,0
38.46,14,4,12,45
38.664,14,4,12,30
38.392,14,4,12,15
38.832,14,4,12,0
38.397,14,3,12,45
38.801,14,3,12,30
38.779,14,3,12,15
39.178,14,3,12,0
38.667,14,2,12,45
38.776,14,2,12,30
38.57,14,2,12,15
39.061,14,2,12,0
38.983,14,1,12,45
39.499,14,1,12,30
39.632,14,1,12,15
39.262,14,1,12,0
38.904,14,0,12,45
39.397,14,0,12,30
39.194,14,0,12,15
39.454,14,0,12,0
38.919,13,23,12,45
39.598,13,23,12,30
39.351,13,23,12,15
39.531,13,23,12,0
40.344,13,22,12,45
40.505,13,22,12,30
40.394,13,22,12,15
40.747,13,22,12,0
40.999,13,21,12,45
42.585,13,21,12,30
42.388,13,21,12,15
42.092,13,21,12,0
41.978,13,20,12,45
41.577,13,20,12,30
41.56,13,20,12,15
40.675,13,20,12,0
40.923,13,19,12,45
42.886,13,19,12,30
47.044,13,19,12,15
50.94,13,19,12,0
52.656,13,18,12,45
55.368,13,18,12,30
53.242,13,18,12,15
45.537,13,18,12,0
40.871,13,17,12,45
43.466,13,17,12,30
43.548,13,17,12,15
43.313,13,17,12,0
40.413,13,16,12,45
40.496,13,16,12,30
41.31,13,16,12,15
41.144,13,16,12,0
39.313,13,15,12,45
38.075,13,15,12,30
37.595,13,15,12,15
38.262,13,15,12,0
37.603,13,14,12,45
34.158,13,14,12,30
32.771,13,14,12,15
33.983,13,14,12,0
37.247,13,13,12,45
40.48,13,13,12,30
35.257,13,13,12,15
40.366,13,13,12,0
37.5,13,12,12,45
45.416,13,12,12,30
39.409,13,12,12,15
42.218,13,12,12,0
39.624,13,11,12,45
44.729,13,11,12,30
41.0,13,11,12,15
43.683,13,11,12,0
40.269,13,10,12,45
42.252,13,10,12,30
38.737,13,10,12,15
39.364,13,10,12,0
37.74,13,9,12,45
35.909,13,9,12,30
37.113,13,9,12,15
38.423,13,9,12,0
37.391,13,8,12,45
40.179,13,8,12,30
43.876,13,8,12,15
49.005,13,8,12,0
52.193,13,7,12,45
52.054,13,7,12,30
53.098,13,7,12,15
48.671,13,7,12,0
43.528,13,6,12,45
39.764,13,6,12,30
39.661,13,6,12,15
39.702,13,6,12,0
39.343,13,5,12,45
39.245,13,5,12,30
39.558,13,5,12,15
38.96,13,5,12,0
39.378,13,4,12,45
39.078,13,4,12,30
39.024,13,4,12,15
39.098,13,4,12,0
39.298,13,3,12,45
38.864,13,3,12,30
39.161,13,3,12,15
39.63,13,3,12,0
39.635,13,2,12,45
39.466,13,2,12,30
39.026,13,2,12,15
39.609,13,2,12,0
39.403,13,1,12,45
39.591,13,1,12,30
39.23,13,1,12,15
39.618,13,1,12,0
40.097,13,0,12,45
40.243,13,0,12,30
40.388,13,0,12,15
40.813,13,0,12,0
40.891,12,23,12,45
40.38,12,23,12,30
40.61,12,23,12,15
40.68,12,23,12,0
40.754,12,22,12,45
41.388,12,22,12,30
41.063,12,22,12,15
41.318,12,22,12,0
41.978,12,21,12,45
41.88,12,21,12,30
42.601,12,21,12,15
42.399,12,21,12,0
42.491,12,20,12,45
41.805,12,20,12,30
41.463,12,20,12,15
42.152,12,20,12,0
42.735,12,19,12,45
41.972,12,19,12,30
42.072,12,19,12,15
41.086,12,19,12,0
41.952,12,18,12,45
41.223,12,18,12,30
40.909,12,18,12,15
40.761,12,18,12,0
40.692,12,17,12,45
41.373,12,17,12,30
40.904,12,17,12,15
41.071,12,17,12,0
40.636,12,16,12,45
40.973,12,16,12,30
40.18,12,16,12,15
38.2,12,16,12,0
36.291,12,15,12,45
36.196,12,15,12,30
36.032,12,15,12,15
39.907,12,15,12,0
42.745,12,14,12,45
40.29,12,14,12,30
41.986,12,14,12,15
38.957,12,14,12,0
40.053,12,13,12,45
38.363,12,13,12,30
37.322,12,13,12,15
37.483,12,13,12,0
44.164,12,12,12,45
39.763,12,12,12,30
41.981,12,12,12,15
39.502,12,12,12,0
35.241,12,11,12,45
38.927,12,11,12,30
39.061,12,11,12,15
43.031,12,11,12,0
38.614,12,10,12,45
43.024,12,10,12,30
38.043,12,10,12,15
43.063,12,10,12,0
38.828,12,9,12,45
37.213,12,9,12,30
38.968,12,9,12,15
38.133,12,9,12,0
36.189,12,8,12,45
44.033,12,8,12,30
45.852,12,8,12,15
49.775,12,8,12,0
43.845,12,7,12,45
42.812,12,7,12,30
40.165,12,7,12,15
43.658,12,7,12,0
41.442,12,6,12,45
41.991,12,6,12,30
42.6,12,6,12,15
40.093,12,6,12,0
39.955,12,5,12,45
39.952,12,5,12,30
39.812,12,5,12,15
39.691,12,5,12,0
39.792,12,4,12,45
39.662,12,4,12,30
39.846,12,4,12,15
40.218,12,4,12,0
40.016,12,3,12,45
40.119,12,3,12,30
40.143,12,3,12,15
39.912,12,3,12,0
40.169,12,2,12,45
40.002,12,2,12,30
40.152,12,2,12,15
40.039,12,2,12,0
39.777,12,1,12,45
40.743,12,1,12,30
40.152,12,1,12,15
40.38,12,1,12,0
41.129,12,0,12,45
41.077,12,0,12,30
40.864,12,0,12,15
40.775,12,0,12,0
41.259,11,23,12,45
41.161,11,23,12,30
41.363,11,23,12,15
40.523,11,23,12,0
41.551,11,22,12,45
41.409,11,22,12,30
40.936,11,22,12,15
41.978,11,22,12,0
41.755,11,21,12,45
42.25,11,21,12,30
42.373,11,21,12,15
42.424,11,21,12,0
41.335,11,20,12,45
41.615,11,20,12,30
41.975,11,20,12,15
41.835,11,20,12,0
41.886,11,19,12,45
41.98,11,19,12,30
43.778,11,19,12,15
48.434,11,19,12,0
54.688,11,18,12,45
49.266,11,18,12,30
44.06,11,18,12,15
43.849,11,18,12,0
45.923,11,17,12,45
45.187,11,17,12,30
43.188,11,17,12,15
42.011,11,17,12,0
44.217,11,16,12,45
43.527,11,16,12,30
41.133,11,16,12,15
40.113,11,16,12,0
39.194,11,15,12,45
40.224,11,15,12,30
39.868,11,15,12,15
38.751,11,15,12,0
39.764,11,14,12,45
36.619,11,14,12,30
39.641,11,14,12,15
35.534,11,14,12,0
39.427,11,13,12,45
37.905,11,13,12,30
41.157,11,13,12,15
46.605,11,13,12,0
40.269,11,12,12,45
42.058,11,12,12,30
43.065,11,12,12,15
37.536,11,12,12,0
41.907,11,11,12,45
39.816,11,11,12,30
39.943,11,11,12,15
35.358,11,11,12,0
39.915,11,10,12,45
36.291,11,10,12,30
39.532,11,10,12,15
34.665,11,10,12,0
36.703,11,9,12,45
40.498,11,9,12,30
36.584,11,9,12,15
39.55,11,9,12,0
38.08,11,8,12,45
44.317,11,8,12,30
44.386,11,8,12,15
45.927,11,8,12,0
52.908,11,7,12,45
54.652,11,7,12,30
48.837,11,7,12,15
46.86,11,7,12,0
39.643,11,6,12,45
42.499,11,6,12,30
39.199,11,6,12,15
40.57,11,6,12,0
39.961,11,5,12,45
39.123,11,5,12,30
39.471,11,5,12,15
39.282,11,5,12,0
39.531,11,4,12,45
39.472,11,4,12,30
40.003,11,4,12,15
39.433,11,4,12,0
39.771,11,3,12,45
39.266,11,3,12,30
39.629,11,3,12,15
39.133,11,3,12,0
39.648,11,2,12,45
40.069,11,2,12,30
39.814,11,2,12,15
39.525,11,2,12,0
39.787,11,1,12,45
39.74,11,1,12,30
39.83,11,1,12,15
39.671,11,1,12,0
40.37,11,0,12,45
40.304,11,0,12,30
39.539,11,0,12,15
40.692,11,0,12,0
40.183,10,23,12,45
40.647,10,23,12,30
39.509,10,23,12,15
39.677,10,23,12,0
38.017,10,22,12,45
39.82,10,22,12,30
40.214,10,22,12,15
39.634,10,22,12,0
41.27,10,21,12,45
41.322,10,21,12,30
40.919,10,21,12,15
41.594,10,21,12,0
40.362,10,20,12,45
41.217,10,20,12,30
40.774,10,20,12,15
37.423,10,20,12,0
38.544,10,19,12,45
39.937,10,19,12,30
42.646,10,19,12,15
43.988,10,19,12,0
40.484,10,18,12,45
39.596,10,18,12,30
40.61,10,18,12,15
43.276,10,18,12,0
42.95,10,17,12,45
40.908,10,17,12,30
43.136,10,17,12,15
42.744,10,17,12,0
42.223,10,16,12,45
41.026,10,16,12,30
37.822,10,16,12,15
38.281,10,16,12,0
37.77,10,15,12,45
38.479,10,15,12,30
36.715,10,15,12,15
34.23,10,15,12,0
38.309,10,14,12,45
45.7,10,14,12,30
35.558,10,14,12,15
41.157,10,14,12,0
37.766,10,13,12,45
39.812,10,13,12,30
38.686,10,13,12,15
37.861,10,13,12,0
40.525,10,12,12,45
36.365,10,12,12,30
41.816,10,12,12,15
41.692,10,12,12,0
35.717,10,11,12,45
39.039,10,11,12,30
37.256,10,11,12,15
38.682,10,11,12,0
35.547,10,10,12,45
35.764,10,10,12,30
41.112,10,10,12,15
34.64,10,10,12,0
38.954,10,9,12,45
36.757,10,9,12,30
38.302,10,9,12,15
36.112,10,9,12,0
38.191,10,8,12,45
45.539,10,8,12,30
40.003,10,8,12,15
53.651,10,8,12,0
53.1,10,7,12,45
51.09,10,7,12,30
55.878,10,7,12,15
48.207,10,7,12,0
47.561,10,6,12,45
38.22,10,6,12,30
42.53,10,6,12,15
39.626,10,6,12,0
39.743,10,5,12,45
39.68,10,5,12,30
39.694,10,5,12,15
39.293,10,5,12,0
39.591,10,4,12,45
39.88,10,4,12,30
39.792,10,4,12,15
39.889,10,4,12,0
39.809,10,3,12,45
40.229,10,3,12,30
40.321,10,3,12,15
39.95,10,3,12,0
40.4,10,2,12,45
39.959,10,2,12,30
40.026,10,2,12,15
40.14,10,2,12,0
40.16,10,1,12,45
40.037,10,1,12,30
39.837,10,1,12,15
40.585,10,1,12,0
40.387,10,0,12,45
40.851,10,0,12,30
40.868,10,0,12,15
39.813,10,0,12,0
40.454,9,23,12,45
40.929,9,23,12,30
41.174,9,23,12,15
41.488,9,23,12,0
41.655,9,22,12,45
42.403,9,22,12,30
41.819,9,22,12,15
41.852,9,22,12,0
42.113,9,21,12,45
41.641,9,21,12,30
42.204,9,21,12,15
41.833,9,21,12,0
42.384,9,20,12,45
42.575,9,20,12,30
41.631,9,20,12,15
42.042,9,20,12,0
42.179,9,19,12,45
44.88,9,19,12,30
47.108,9,19,12,15
52.189,9,19,12,0
52.942,9,18,12,45
53.106,9,18,12,30
52.5,9,18,12,15
52.169,9,18,12,0
54.211,9,17,12,45
52.602,9,17,12,30
47.4,9,17,12,15
40.973,9,17,12,0
41.432,9,16,12,45
40.297,9,16,12,30
39.737,9,16,12,15
37.601,9,16,12,0
33.535,9,15,12,45
33.278,9,15,12,30
33.229,9,15,12,15
34.873,9,15,12,0
35.352,9,14,12,45
35.7,9,14,12,30
37.673,9,14,12,15
39.379,9,14,12,0
39.761,9,13,12,45
40.623,9,13,12,30
40.312,9,13,12,15
40.126,9,13,12,0
39.753,9,12,12,45
40.762,9,12,12,30
39.91,9,12,12,15
40.665,9,12,12,0
40.091,9,11,12,45
40.702,9,11,12,30
40.071,9,11,12,15
39.145,9,11,12,0
36.011,9,10,12,45
34.067,9,10,12,30
42.964,9,10,12,15
32.322,9,10,12,0
43.085,9,9,12,45
35.639,9,9,12,30
39.334,9,9,12,15
38.971,9,9,12,0
38.162,9,8,12,45
36.37,9,8,12,30
36.875,9,8,12,15
39.843,9,8,12,0
42.537,9,7,12,45
39.499,9,7,12,30
43.112,9,7,12,15
43.222,9,7,12,0
39.205,9,6,12,45
42.672,9,6,12,30
40.881,9,6,12,15
40.789,9,6,12,0
39.409,9,5,12,45
39.825,9,5,12,30
40.561,9,5,12,15
40.212,9,5,12,0
40.446,9,4,12,45
39.899,9,4,12,30
40.279,9,4,12,15
40.64,9,4,12,0
40.079,9,3,12,45
40.268,9,3,12,30
40.623,9,3,12,15
40.75,9,3,12,0
41.004,9,2,12,45
40.625,9,2,12,30
40.671,9,2,12,15
40.821,9,2,12,0
40.45,9,1,12,45
40.675,9,1,12,30
40.818,9,1,12,15
40.665,9,1,12,0
40.209,9,0,12,45
40.984,9,0,12,30
41.014,9,0,12,15
41.615,9,0,12,0
41.201,8,23,12,45
40.984,8,23,12,30
41.068,8,23,12,15
41.511,8,23,12,0
41.127,8,22,12,45
41.055,8,22,12,30
41.609,8,22,12,15
40.652,8,22,12,0
41.484,8,21,12,45
40.787,8,21,12,30
41.377,8,21,12,15
40.776,8,21,12,0
42.034,8,20,12,45
41.407,8,20,12,30
41.512,8,20,12,15
41.19,8,20,12,0
41.269,8,19,12,45
41.72,8,19,12,30
41.76,8,19,12,15
40.562,8,19,12,0
41.082,8,18,12,45
40.9,8,18,12,30
40.676,8,18,12,15
40.245,8,18,12,0
39.112,8,17,12,45
38.041,8,17,12,30
38.466,8,17,12,15
39.839,8,17,12,0
42.765,8,16,12,45
44.988,8,16,12,30
42.78,8,16,12,15
40.843,8,16,12,0
41.406,8,15,12,45
38.885,8,15,12,30
38.804,8,15,12,15
37.209,8,15,12,0
35.905,8,14,12,45
38.806,8,14,12,30
38.922,8,14,12,15
38.219,8,14,12,0
38.145,8,13,12,45
37.877,8,13,12,30
38.034,8,13,12,15
37.515,8,13,12,0
37.681,8,12,12,45
38.711,8,12,12,30
37.643,8,12,12,15
37.443,8,12,12,0
37.784,8,11,12,45
37.462,8,11,12,30
37.61,8,11,12,15
37.23,8,11,12,0
37.169,8,10,12,45
36.505,8,10,12,30
37.25,8,10,12,15
37.665,8,10,12,0
37.125,8,9,12,45
37.984,8,9,12,30
39.384,8,9,12,15
39.317,8,9,12,0
39.333,8,8,12,45
39.358,8,8,12,30
39.202,8,8,12,15
39.25,8,8,12,0
39.217,8,7,12,45
39.408,8,7,12,30
39.331,8,7,12,15
39.253,8,7,12,0
39.124,8,6,12,45
39.173,8,6,12,30
39.714,8,6,12,15
39.866,8,6,12,0
39.426,8,5,12,45
39.51,8,5,12,30
39.618,8,5,12,15
40.006,8,5,12,0
40.236,8,4,12,45
40.279,8,4,12,30
39.728,8,4,12,15
39.7,8,4,12,0
39.861,8,3,12,45
40.149,8,3,12,30
39.928,8,3,12,15
40.296,8,3,12,0
40.327,8,2,12,45
37.796,8,2,12,30
38.213,8,2,12,15
40.631,8,2,12,0
40.731,8,1,12,45
41.006,8,1,12,30
40.454,8,1,12,15
40.405,8,1,12,0
40.812,8,0,12,45
41.043,8,0,12,30
40.522,8,0,12,15
41.28,8,0,12,0
41.153,7,23,12,45
41.091,7,23,12,30
40.824,7,23,12,15
41.165,7,23,12,0
40.961,7,22,12,45
41.549,7,22,12,30
41.574,7,22,12,15
41.118,7,22,12,0
41.765,7,21,12,45
41.368,7,21,12,30
41.952,7,21,12,15
40.601,7,21,12,0
41.028,7,20,12,45
